Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2017-10-08 10:00:00,4456.26,4477.99,4456.25,4477.98,143.29,640571.43,4470.35
2017-10-08 11:00:00,4477.99,4477.99,4477.98,4477.98,102.15,457421.08,4477.98
2017-10-08 12:00:00,4477.99,4477.99,4460.01,4469.76,156.63,699589.96,4466.48
2017-10-08 13:00:00,4469.76,4525.28,4467.5,4518.84,899.33,4047836.16,4500.96
2017-10-08 14:00:00,4518.85,4542.09,4518.01,4528,414.89,1878796.07,4528.46
2017-10-08 15:00:00,4528,4569.99,4527.99,4569.99,559.99,2550910.77,4555.32
2017-10-08 16:00:00,4569.99,4574,4547.52,4557.33,480.47,2191821.32,4561.83
2017-10-08 17:00:00,4557.33,4570,4557.32,4565.13,276.83,1263308.34,4563.48
2017-10-08 18:00:00,4567.13,4569.01,4539.76,4547,311.93,1420636.67,4554.41
2017-10-08 19:00:00,4547,4587.82,4543.12,4587.82,351.93,1607301.15,4567.05
2017-10-08 20:00:00,4587.82,4612,4583,4583,695.21,3199596.58,4602.38
2017-10-08 21:00:00,4583.01,4590.24,4568.16,4586.8,414.19,1896804.47,4579.5
2017-10-08 22:00:00,4586.8,4607.38,4584.88,4607.38,401.78,1846378.72,4595.46
2017-10-08 23:00:00,4607.38,4608.99,4600,4603.49,212.51,978789.45,4605.95
2017-10-09 0:00:00,4603.5,4605.04,4572.03,4585,399.01,1830663.68,4587.96
2017-10-09 1:00:00,4585,4609.01,4585,4609.01,287.49,1322857.18,4601.4
2017-10-09 2:00:00,4609.01,4620,4599.99,4616.85,364.37,1680485.2,4612.07
2017-10-09 3:00:00,4616.86,4631.78,4615.27,4631.78,378.48,1750564.94,4625.27
2017-10-09 4:00:00,4631.78,4633.7,4580.19,4580.2,471.58,2174293.25,4610.66
2017-10-09 5:00:00,4580.2,4616.37,4580.19,4588.61,305.57,1405206.74,4598.68
2017-10-09 6:00:00,4588.62,4593.3,4561,4561.02,229.4,1048997.15,4572.75
2017-10-09 7:00:00,4561.02,4580.59,4561.01,4579.92,114.84,524708.44,4568.86
2017-10-09 8:00:00,4579.92,4581.78,4570,4570,116.18,531274.08,4572.91
2017-10-09 9:00:00,4570.01,4580.1,4567.09,4580.1,127.54,583079.73,4571.65
2017-10-09 10:00:00,4580.1,4605,4580,4593.11,149.48,686546.48,4592.89
2017-10-09 11:00:00,4593.11,4609.28,4585.88,4585.88,156.41,719043.54,4597.2
2017-10-09 12:00:00,4585.89,4600,4580.75,4583.83,175.71,806459.27,4589.79
2017-10-09 13:00:00,4585.48,4610,4579.63,4609.02,342.4,1572629.17,4592.91
2017-10-09 14:00:00,4609.02,4670,4604.51,4662.61,834.82,3875291.08,4642.1
2017-10-09 15:00:00,4662.61,4668.36,4645.25,4645.25,510.58,2377714.14,4656.91
2017-10-09 16:00:00,4645.26,4647.08,4629.99,4644.24,343.26,1592839.72,4640.28
2017-10-09 17:00:00,4644.24,4700.31,4644.23,4700.31,855.87,4000664.22,4674.4
2017-10-09 18:00:00,4700.31,4750,4685.05,4750,1398.72,6602938.19,4720.71
2017-10-09 19:00:00,4750,4875.39,4749.99,4801.36,2532.48,12218931.82,4824.89
2017-10-09 20:00:00,4802.69,4842.18,4751,4842.18,1804.98,8653285.56,4794.12
2017-10-09 21:00:00,4842.18,4842.18,4789.99,4810.92,545.48,2623793.98,4810.09
2017-10-09 22:00:00,4810.92,4825,4735.12,4740,889,4247233.64,4777.52
2017-10-09 23:00:00,4740,4805.61,4739.99,4769.55,605.69,2893170.72,4776.62
2017-10-10 0:00:00,4769.55,4850,4769.55,4850,1028.95,4949119.86,4809.87
2017-10-10 1:00:00,4850,4857.12,4803.5,4803.5,711.06,3438219.85,4835.37
2017-10-10 2:00:00,4803.51,4817.84,4787.15,4817.02,458.17,2199445.12,4800.5
2017-10-10 3:00:00,4817.02,4817.02,4777.72,4780.01,314.2,1504947.85,4789.84
2017-10-10 4:00:00,4780.01,4819.21,4780,4798.48,279.43,1342558.53,4804.63
2017-10-10 5:00:00,4798.48,4813.83,4781.73,4813.69,452.87,2175535.05,4803.9
2017-10-10 6:00:00,4813.7,4836.96,4813.69,4836.95,338.42,1633231.73,4826.01
2017-10-10 7:00:00,4836.95,4838,4790,4790.03,265.96,1280303.03,4813.9
2017-10-10 8:00:00,4790.03,4807.67,4760,4788.01,449.72,2148730.16,4777.93
2017-10-10 9:00:00,4788.01,4797.77,4767.01,4776.51,211.22,1010387.15,4783.53
2017-10-10 10:00:00,4776.51,4807.09,4760,4800.05,291.69,1395531.21,4784.35
2017-10-10 11:00:00,4800.05,4819.67,4800.01,4803.63,186.36,896435.5,4810.31
2017-10-10 12:00:00,4803.63,4830,4803.56,4830,242.97,1169658.47,4813.98
2017-10-10 13:00:00,4830,4839,4803.1,4818.03,300.9,1452162.09,4826.05
2017-10-10 14:00:00,4818.03,4827.99,4788.85,4793.86,330.7,1591494.02,4812.47
2017-10-10 15:00:00,4793.86,4802.1,4793.03,4802.01,340.36,1633285.95,4798.77
2017-10-10 16:00:00,4802.01,4856,4799.5,4855.99,741,3574446.71,4823.85
2017-10-10 17:00:00,4856,4898.98,4855.99,4894.11,1333.14,6506021.3,4880.22
2017-10-10 18:00:00,4892.99,4925.65,4853.78,4875,1601.69,7845323.5,4898.16
2017-10-10 19:00:00,4875,4882,4849.76,4866.41,847.93,4126450.98,4866.5
2017-10-10 20:00:00,4866.41,4878.63,4861,4869.67,338.36,1648282.99,4871.42
2017-10-10 21:00:00,4869.67,4869.67,4811,4816,511.13,2474324.47,4840.88
2017-10-10 22:00:00,4816,4816,4706,4774.58,1150.34,5475928.69,4760.29
2017-10-10 23:00:00,4774.89,4794.47,4701.53,4750,672.96,3197661.85,4751.65
2017-10-11 0:00:00,4750,4768,4720.21,4722.69,394.94,1876686.58,4751.81
2017-10-11 1:00:00,4722.7,4755,4722.7,4755,292.44,1387528.89,4744.63
2017-10-11 2:00:00,4755,4774,4754.99,4772.41,413.99,1973540.25,4767.13
2017-10-11 3:00:00,4772.41,4774.99,4730,4735.87,306.24,1455269.17,4752.05
2017-10-11 4:00:00,4735.67,4745.31,4725.1,4745,307.86,1457584.81,4734.54
2017-10-11 5:00:00,4745,4759.62,4734.54,4757.29,144.94,688088.43,4747.51
2017-10-11 6:00:00,4757.29,4774.99,4757.28,4764.6,153.79,733301.69,4768.29
2017-10-11 7:00:00,4764.6,4789.99,4764.59,4788.91,224.01,1070910.29,4780.62
2017-10-11 8:00:00,4788.91,4819.99,4788.04,4814.28,257.03,1235590.31,4807.1
2017-10-11 9:00:00,4814.29,4814.29,4798.77,4799.87,107.34,515569.87,4803.1
2017-10-11 10:00:00,4799.87,4829.99,4799.87,4809.99,218.4,1051304.1,4813.65
2017-10-11 11:00:00,4809.99,4824.42,4794.36,4794.37,168.26,809625.38,4811.86
2017-10-11 12:00:00,4794.37,4799.87,4757.48,4762.01,207.42,990711.38,4776.44
2017-10-11 13:00:00,4762.01,4775,4762,4774.01,227.11,1082903.15,4768.22
2017-10-11 14:00:00,4774.01,4790.97,4765.18,4778.24,238.21,1137883.7,4776.8
2017-10-11 15:00:00,4778.24,4839.71,4774.98,4839.01,454.82,2187036.25,4808.56
2017-10-11 16:00:00,4839.01,4858,4834.34,4840.97,418.86,2029742.15,4845.86
2017-10-11 17:00:00,4840.97,4856.1,4821.57,4831,338.31,1637551.17,4840.42
2017-10-11 18:00:00,4831,4834.95,4815,4834.95,322.08,1554478.24,4826.42
2017-10-11 19:00:00,4834.95,4869.97,4828,4837.22,610.47,2962892.64,4853.48
2017-10-11 20:00:00,4837.22,4847.9,4824.89,4827.44,303.56,1468091.95,4836.32
2017-10-11 21:00:00,4827.44,4827.59,4790,4798.01,517.04,2484156.8,4804.58
2017-10-11 22:00:00,4798.01,4820,4789.05,4814.56,353.19,1698942.08,4810.23
2017-10-11 23:00:00,4814.56,4814.99,4807.64,4814.99,213.26,1026365.06,4812.77
2017-10-12 0:00:00,4814.99,4833.05,4809.68,4832.21,487.37,2349239.49,4820.22
2017-10-12 1:00:00,4833.04,4839.5,4828.82,4832.05,327.61,1583654.33,4833.91
2017-10-12 2:00:00,4832.05,4849.99,4831,4849.78,551.26,2669679.66,4842.85
2017-10-12 3:00:00,4849.76,4849.95,4835.5,4848,244.04,1182418.22,4845.22
2017-10-12 4:00:00,4848,4849.99,4838,4838.01,272.79,1321438.31,4844.09
2017-10-12 5:00:00,4838.01,4888,4832.22,4886.55,670.5,3258133.17,4859.24
2017-10-12 6:00:00,4886.55,4898,4883,4897.98,372.22,1820410.92,4890.64
2017-10-12 7:00:00,4897.98,4971.15,4892.88,4971.15,884.24,4357128.74,4927.53
2017-10-12 8:00:00,4971.15,5180.99,4971.15,5102.77,2739.79,13921473.85,5081.21
2017-10-12 9:00:00,5102.77,5187.75,5088.24,5150,992.89,5103007.94,5139.56
2017-10-12 10:00:00,5150,5190,5090,5188.99,752.41,3868513.6,5141.52
2017-10-12 11:00:00,5189,5230,5150.01,5159.1,901.53,4684247.77,5195.9
2017-10-12 12:00:00,5161.68,5218,5161.67,5195.64,591.14,3070528.08,5194.29
2017-10-12 13:00:00,5195.64,5205.13,5165.01,5170.65,849.27,4400293.26,5181.27
2017-10-12 14:00:00,5170.65,5190,5170.64,5190,437.33,2266094.41,5181.61
2017-10-12 15:00:00,5190,5298.11,5190,5297.06,1010.75,5305785.06,5249.38
2017-10-12 16:00:00,5297.06,5394.86,5274.38,5334.66,1831.51,9758130.01,5327.91
2017-10-12 17:00:00,5334.2,5369.31,5241.01,5266.45,1296.93,6858541.05,5288.28
2017-10-12 18:00:00,5266.64,5341.91,5216.29,5313,849.36,4479331.85,5273.78
2017-10-12 19:00:00,5313,5318.9,5278.01,5289.08,800.39,4238925.67,5296.04
2017-10-12 20:00:00,5289.08,5345,5289.07,5316.56,576.93,3072523.87,5325.63
2017-10-12 21:00:00,5316.57,5337,5272.33,5296.97,500.17,2651616.49,5301.43
2017-10-12 22:00:00,5295.95,5329.5,5280,5315.01,367.72,1953031.6,5311.16
2017-10-12 23:00:00,5315.01,5440.92,5315,5440,1415.5,7617193.2,5381.26
2017-10-13 0:00:00,5440,5474,5390,5410,1293.5,7029139.45,5434.19
2017-10-13 1:00:00,5410,5537.75,5400.56,5537.75,1135.98,6200898.4,5458.62
2017-10-13 2:00:00,5537.75,5867,5537.07,5629.5,5019.42,28563592.2,5690.61
2017-10-13 3:00:00,5653.58,5739.95,5571,5712.01,2295.21,13010382.45,5668.49
2017-10-13 4:00:00,5712.01,5829,5692.47,5731.5,1360.55,7833417.57,5757.52
2017-10-13 5:00:00,5731.5,5750,5491.01,5491.01,2298.98,12874713.8,5600.18
2017-10-13 6:00:00,5491.01,5572.57,5420,5515.59,1497.77,8233313.23,5497.06
2017-10-13 7:00:00,5515.59,5629.95,5450,5620.01,737,4080311.5,5536.36
2017-10-13 8:00:00,5620.01,5710,5595.58,5630.97,527.5,2988190.59,5664.85
2017-10-13 9:00:00,5630.97,5715.58,5630.96,5707.98,280.28,1588848.91,5668.83
2017-10-13 10:00:00,5707.98,5713.75,5600,5621.75,326.13,1840975.44,5645
2017-10-13 11:00:00,5622.49,5663.71,5564.73,5626.35,481.65,2705927.52,5618.08
2017-10-13 12:00:00,5626.35,5640,5519.11,5534.96,815.62,4560069.07,5590.9
2017-10-13 13:00:00,5534.96,5633.99,5534.96,5633.99,516.89,2892306.37,5595.64
2017-10-13 14:00:00,5633.99,5780,5633.98,5728.25,1112.37,6364824.29,5721.85
2017-10-13 15:00:00,5729.09,5729.1,5679.35,5714.95,539.35,3081006.53,5712.47
2017-10-13 16:00:00,5714.94,5714.95,5656.38,5671.6,749.03,4254621.06,5680.17
2017-10-13 17:00:00,5671.6,5713.33,5640,5690.02,634.58,3611193.35,5690.67
2017-10-13 18:00:00,5690.02,5690.02,5634.19,5644.89,580.65,3288826.75,5664.02
2017-10-13 19:00:00,5645.01,5645.01,5471.94,5495,1493.64,8266081.03,5534.2
2017-10-13 20:00:00,5494.99,5619,5494,5618.9,714.43,3972957.42,5561.03
2017-10-13 21:00:00,5618.28,5618.28,5535.32,5575.86,437.77,2443884.82,5582.56
2017-10-13 22:00:00,5574.93,5610,5535,5610,507.3,2822251.11,5563.23
2017-10-13 23:00:00,5610,5624.99,5576.04,5624.8,440.44,2469081.21,5605.92
2017-10-14 0:00:00,5624.87,5625,5581.32,5591.01,275.72,1545863.06,5606.62
2017-10-14 1:00:00,5591.01,5615,5585.55,5609.12,246.18,1377716.41,5596.33
2017-10-14 2:00:00,5609.12,5689.87,5609.11,5655.76,557.86,3154041.76,5653.86
2017-10-14 3:00:00,5655.59,5679.99,5652,5659.99,279.84,1585710.23,5666.59
2017-10-14 4:00:00,5659.99,5679.97,5639.51,5639.52,282.22,1597616.8,5660.91
2017-10-14 5:00:00,5639.52,5639.52,5588,5596.7,377.65,2118031.51,5608.41
2017-10-14 6:00:00,5596.7,5596.7,5567.86,5588.2,250.66,1399337.52,5582.52
2017-10-14 7:00:00,5588.2,5614,5588.2,5600.01,208.74,1169516.61,5602.78
2017-10-14 8:00:00,5600.01,5631.22,5580,5611.3,239.6,1343884.71,5608.78
2017-10-14 9:00:00,5611.31,5622.02,5584,5607.34,249.76,1400177.66,5606.17
2017-10-14 10:00:00,5607.04,5675.45,5585,5675.45,309.95,1744742.06,5629.1
2017-10-14 11:00:00,5675.45,5715.7,5675.45,5679.96,728.44,4152504.98,5700.53
2017-10-14 12:00:00,5679.91,5704.01,5655.32,5676.71,270.54,1539081.41,5688.98
2017-10-14 13:00:00,5676.71,5707,5669.37,5694.99,271.9,1546491.88,5687.73
2017-10-14 14:00:00,5694.99,5736,5680.86,5726.15,516.77,2948891.11,5706.37
2017-10-14 15:00:00,5726.15,5739.8,5697.55,5709.83,439.53,2516339.74,5725.09
2017-10-14 16:00:00,5709.83,5749,5709.82,5749,406.8,2333146.96,5735.4
2017-10-14 17:00:00,5749,5762.3,5724.66,5753.05,383.82,2206855.19,5749.71
2017-10-14 18:00:00,5753,5755.92,5668.06,5696.51,512.62,2925343.08,5706.63
2017-10-14 19:00:00,5696.51,5700,5686.93,5699.99,270.26,1539468.2,5696.34
2017-10-14 20:00:00,5699.99,5700,5683.66,5698.99,214.09,1219937.47,5698.27
2017-10-14 21:00:00,5698.99,5724.5,5695.01,5724.5,320.12,1825912.15,5703.8
2017-10-14 22:00:00,5724.5,5739.98,5724.5,5739.98,213.95,1226927.24,5734.74
2017-10-14 23:00:00,5739.98,5839.8,5739.98,5819.13,1058.45,6134469.72,5795.69
2017-10-15 0:00:00,5819.13,5829.95,5802,5802.01,467.19,2715253.18,5811.83
2017-10-15 1:00:00,5802.01,5833,5781.53,5820.24,637.13,3698109.69,5804.35
2017-10-15 2:00:00,5820.19,5849.83,5820.19,5849.1,487.93,2848024.75,5836.99
2017-10-15 3:00:00,5849.1,5849.1,5781.53,5795.01,432.2,2513024.85,5814.44
2017-10-15 4:00:00,5795.01,5803.69,5737,5748.6,450.46,2594168.54,5758.9
2017-10-15 5:00:00,5748.6,5759.72,5727.13,5756.1,203.54,1169577.24,5746.23
2017-10-15 6:00:00,5756.1,5761.94,5730,5735.92,195.57,1123871.02,5746.57
2017-10-15 7:00:00,5735.92,5765,5729.88,5754.45,189.74,1090759.75,5748.69
2017-10-15 8:00:00,5754.44,5754.45,5518.16,5593.99,1256.69,7039712.54,5601.79
2017-10-15 9:00:00,5593.97,5593.97,5465.02,5555.01,761.76,4204301.63,5519.23
2017-10-15 10:00:00,5555.01,5598.99,5537.16,5585.08,431.31,2401307.72,5567.47
2017-10-15 11:00:00,5585.08,5602.31,5455.5,5455.51,478.79,2651403.86,5537.72
2017-10-15 12:00:00,5455.51,5535,5455.5,5490,674.3,3706432.11,5496.74
2017-10-15 13:00:00,5490.01,5551,5475,5551,344.65,1902180.44,5519.13
2017-10-15 14:00:00,5551,5566.51,5527.84,5566.45,318.25,1765483.21,5547.41
2017-10-15 15:00:00,5566.45,5597.99,5548,5557.14,314.74,1754614.04,5574.84
2017-10-15 16:00:00,5557.13,5568.38,5480,5516.46,523.95,2894956.41,5525.25
2017-10-15 17:00:00,5516.46,5535,5508,5515.15,329.76,1821758.2,5524.54
2017-10-15 18:00:00,5515.15,5542.11,5501.01,5528.82,206.67,1141270.27,5522.1
2017-10-15 19:00:00,5528.82,5544,5517.21,5522.03,220.09,1217407.21,5531.38
2017-10-15 20:00:00,5522.03,5532.39,5490,5524.56,700.03,3854436.1,5506.12
2017-10-15 21:00:00,5524.56,5574.97,5503.02,5574.97,600.7,3324220.83,5533.88
2017-10-15 22:00:00,5574.93,5709,5574.93,5708.99,755.61,4262705.63,5641.44
2017-10-15 23:00:00,5708.99,5729.95,5657.19,5693.7,518.05,2952992.36,5700.2
2017-10-16 0:00:00,5693.7,5723.02,5672.96,5715.99,315.07,1795944.35,5700.17
2017-10-16 1:00:00,5719,5719,5651,5673.66,316.01,1796238.23,5684.08
2017-10-16 2:00:00,5673.66,5712.29,5671.4,5677,417.63,2377690.98,5693.32
2017-10-16 3:00:00,5677,5700,5607.27,5610.01,363,2052622.95,5654.54
2017-10-16 4:00:00,5610.01,5634.9,5608,5608.01,196.14,1103036.35,5623.69
2017-10-16 5:00:00,5608.01,5671,5602,5661.47,284.6,1605022.52,5639.58
2017-10-16 6:00:00,5661.28,5661.28,5619.93,5661,213.88,1205760.59,5637.69
2017-10-16 7:00:00,5661,5661,5576.52,5623.19,332.96,1870098.2,5616.54
2017-10-16 8:00:00,5623.19,5639.82,5590,5615.01,148.32,833027.03,5616.6
2017-10-16 9:00:00,5615.01,5653.99,5575.55,5645,174.83,981738.86,5615.3
2017-10-16 10:00:00,5645,5725,5639.64,5705.01,291.66,1663010.75,5701.9
2017-10-16 11:00:00,5705.01,5751,5705,5749.5,492.29,2822989.41,5734.44
2017-10-16 12:00:00,5749.5,5753,5710,5719.97,327.38,1877602.63,5735.25
2017-10-16 13:00:00,5719.97,5725,5676.39,5682.2,310.08,1766498.74,5696.84
2017-10-16 14:00:00,5682.08,5705,5679.24,5696.61,339.67,1933459.32,5692.13
2017-10-16 15:00:00,5696.61,5699.99,5670,5699.97,587.45,3342046.36,5689.12
2017-10-16 16:00:00,5699.97,5699.97,5643.45,5648,410.42,2326041.08,5667.48
2017-10-16 17:00:00,5648.01,5700.57,5647.35,5689.36,433.99,2463494.07,5676.43
2017-10-16 18:00:00,5689.36,5697.49,5679,5693.21,392.06,2232269.15,5693.68
2017-10-16 19:00:00,5693.21,5715,5692.59,5715,681.52,3884913.48,5700.37
2017-10-16 20:00:00,5714.99,5735.87,5681.6,5694.7,419.66,2399484.54,5717.65
2017-10-16 21:00:00,5694.7,5719.97,5684.59,5709.36,364.86,2081431.28,5704.79
2017-10-16 22:00:00,5709.36,5716.9,5706.82,5716.89,199.39,1138726.13,5711.18
2017-10-16 23:00:00,5716.89,5785.3,5716.88,5754.9,714.24,4111321.95,5756.21
2017-10-17 0:00:00,5754.9,5769.55,5749.57,5762.57,271.92,1566933.9,5762.5
2017-10-17 1:00:00,5763,5769.99,5610,5621.94,841.61,4786114.17,5686.86
2017-10-17 2:00:00,5621.93,5671.55,5617.03,5655.75,447.99,2532623.9,5653.29
2017-10-17 3:00:00,5655.76,5663.8,5612.13,5659.83,360.49,2036078.35,5648.01
2017-10-17 4:00:00,5659.83,5682.07,5653.01,5671.01,264.36,1497479.41,5664.47
2017-10-17 5:00:00,5671.01,5671.01,5621.28,5621.28,287.64,1623764.09,5645.18
2017-10-17 6:00:00,5621.28,5686.99,5621.26,5663.23,252.24,1426686.21,5656.02
2017-10-17 7:00:00,5663.23,5687,5650,5653.3,145.07,823163.15,5674.07
2017-10-17 8:00:00,5653.3,5687,5651.58,5686.99,112.04,635719.99,5674.27
2017-10-17 9:00:00,5687,5687,5669.9,5679.94,128.02,726789.66,5677.1
2017-10-17 10:00:00,5679.94,5680.22,5650,5650.01,104.78,594021.95,5669.42
2017-10-17 11:00:00,5650.01,5653.34,5561.59,5580,559.44,3133819.97,5601.67
2017-10-17 12:00:00,5580,5587.6,5525,5563.15,722.02,4008445.94,5551.71
2017-10-17 13:00:00,5563.15,5598.23,5563.14,5598.23,292.53,1633293.55,5583.32
2017-10-17 14:00:00,5598.23,5620.84,5580.47,5580.48,353.69,1982228.49,5604.46
2017-10-17 15:00:00,5580.48,5590,5578.88,5589.51,249.32,1392789.46,5586.45
2017-10-17 16:00:00,5589.51,5590,5556.8,5575.79,465.88,2599860.4,5580.56
2017-10-17 17:00:00,5575.79,5633,5560,5599.56,819.96,4593115.5,5601.62
2017-10-17 18:00:00,5599.56,5625,5565,5606,352.44,1979800.66,5617.37
2017-10-17 19:00:00,5606.01,5630,5606,5628.16,196.61,1105221.03,5621.38
2017-10-17 20:00:00,5628.16,5630,5555,5580,380.3,2126811.61,5592.44
2017-10-17 21:00:00,5580,5597.59,5577,5577.01,355.7,1987244.63,5586.92
2017-10-17 22:00:00,5577.01,5597.84,5570,5571.34,245.94,1373440.28,5584.44
2017-10-17 23:00:00,5571.34,5605.88,5568.01,5594,387.46,2164033.63,5585.23
2017-10-18 0:00:00,5593.97,5596.76,5501.11,5517.01,707.37,3913675.8,5532.71
2017-10-18 1:00:00,5517.01,5527.99,5490.01,5492.99,603.51,3325767.69,5510.68
2017-10-18 2:00:00,5493,5524.52,5460.3,5501.01,578.46,3179083.58,5495.81
2017-10-18 3:00:00,5501.01,5501.01,5460.14,5496.01,536.51,2940995.47,5481.77
2017-10-18 4:00:00,5496.01,5541.87,5496,5530.01,314.73,1738355.73,5523.41
2017-10-18 5:00:00,5530.01,5544.79,5508,5508.02,238.88,1321952.33,5534.02
2017-10-18 6:00:00,5508.02,5508.51,5335.01,5340.01,1011.92,5472069.69,5407.61
2017-10-18 7:00:00,5340.01,5387.57,5300.55,5309.9,495.43,2651037.64,5350.94
2017-10-18 8:00:00,5308.51,5368.96,5259.02,5365.02,663.69,3515596.65,5297.01
2017-10-18 9:00:00,5365.02,5411.68,5354.02,5368.27,308.58,1658984.89,5376.11
2017-10-18 10:00:00,5368.27,5368.27,5285.02,5323.23,380.93,2028317.5,5324.67
2017-10-18 11:00:00,5324,5324,5256,5306.51,612.89,3237378.28,5282.17
2017-10-18 12:00:00,5306.51,5342.95,5281.75,5286,501.71,2665644.16,5313.12
2017-10-18 13:00:00,5286,5286,5156.5,5156.5,928.51,4861259.29,5235.58
2017-10-18 14:00:00,5156.51,5247.34,5102,5217.15,1658.98,8582375.03,5173.29
2017-10-18 15:00:00,5217.15,5391.74,5200,5342.01,1495.85,7884082.17,5270.62
2017-10-18 16:00:00,5342.02,5442.93,5342.01,5386,1543.13,8338337.82,5403.52
2017-10-18 17:00:00,5386,5440.49,5364.04,5384.03,706.74,3820618.61,5406
2017-10-18 18:00:00,5384.03,5440,5380,5403.14,560.65,3034005.56,5411.59
2017-10-18 19:00:00,5403.14,5417.64,5390,5396.95,377.91,2042996.47,5406.09
2017-10-18 20:00:00,5396.95,5520.87,5396.94,5520.87,916.86,4987705.24,5439.97
2017-10-18 21:00:00,5520.87,5548.99,5500,5507.51,670.39,3699219.69,5518.05
2017-10-18 22:00:00,5507.51,5599.13,5507.51,5587.95,734.58,4075839.04,5548.52
2017-10-18 23:00:00,5587.95,5600,5560,5574.44,574.29,3207226.26,5584.71
2017-10-19 0:00:00,5574.02,5575,5529.44,5555.97,473.24,2624274.54,5545.28
2017-10-19 1:00:00,5555.98,5645,5549.23,5624.51,652.06,3657005.43,5608.36
2017-10-19 2:00:00,5625,5636.25,5571.01,5595.39,400.26,2247320.54,5614.63
2017-10-19 3:00:00,5595.39,5631.63,5588.32,5631.63,291.42,1635117.67,5610.91
2017-10-19 4:00:00,5631.63,5650.89,5617.53,5636.01,345.77,1950215.53,5640.14
2017-10-19 5:00:00,5636.02,5649.56,5588.43,5590,228.18,1284658.32,5629.94
2017-10-19 6:00:00,5590,5623.34,5560,5560,187.77,1050665.88,5595.49
2017-10-19 7:00:00,5560.01,5614.1,5539.99,5605.63,201.28,1122492.94,5576.82
2017-10-19 8:00:00,5605.63,5656.56,5593.41,5623.83,206.09,1159927.77,5628.36
2017-10-19 9:00:00,5623.83,5690,5607.33,5688.91,223.81,1265580.29,5654.6
2017-10-19 10:00:00,5688.91,5718.94,5671.91,5686,370.07,2107362.95,5694.51
2017-10-19 11:00:00,5686,5710.21,5671,5692.6,157.3,896240.68,5697.52
2017-10-19 12:00:00,5692.58,5699.97,5635,5662.23,367.33,2081486.36,5666.57
2017-10-19 13:00:00,5662.22,5750,5650,5743,509.78,2909638.36,5707.59
2017-10-19 14:00:00,5743.01,5743.01,5702.5,5712,576.08,3298648.51,5726.07
2017-10-19 15:00:00,5712,5727.12,5614.23,5650.22,578.07,3281428.66,5676.52
2017-10-19 16:00:00,5650.22,5697,5633.78,5678.42,389.64,2208933.82,5669.2
2017-10-19 17:00:00,5678.42,5683.52,5655.12,5674.6,272.42,1543762.62,5666.78
2017-10-19 18:00:00,5674.72,5676.06,5655.12,5673.11,247.44,1402091.7,5666.37
2017-10-19 19:00:00,5673.11,5673.11,5626,5634.96,468.39,2648069.65,5653.59
2017-10-19 20:00:00,5634.96,5719.49,5634.95,5701.69,557.53,3164201.7,5675.4
2017-10-19 21:00:00,5701.69,5719.71,5691.09,5719.7,399.43,2279203.27,5706.15
2017-10-19 22:00:00,5719.7,5730,5690,5711.71,345.65,1977526.65,5721.22
2017-10-19 23:00:00,5711.71,5724.99,5689.97,5704.01,277.38,1584357.14,5711.87
2017-10-20 0:00:00,5704,5714.9,5704,5714.9,220.36,1258453.99,5710.85
2017-10-20 1:00:00,5714.9,5714.99,5692.31,5699.43,223.95,1276980.21,5702.04
2017-10-20 2:00:00,5698.85,5702,5658.01,5677.28,296.52,1685452.68,5684.19
2017-10-20 3:00:00,5671.3,5694.99,5671.14,5690.62,214.34,1218089.53,5683.07
2017-10-20 4:00:00,5690.62,5702,5682.38,5694.2,323.95,1845158.25,5695.76
2017-10-20 5:00:00,5694.2,5694.2,5651,5671.85,238.66,1353629.08,5671.69
2017-10-20 6:00:00,5671.85,5678.05,5630,5631.06,270.33,1527927.47,5652.12
2017-10-20 7:00:00,5631.06,5657.3,5631.05,5653.66,112.47,635016.19,5646.16
2017-10-20 8:00:00,5653.66,5676,5650.82,5654.02,112.18,635077.21,5661.15
2017-10-20 9:00:00,5654.02,5660.66,5642,5649.34,115.1,650240.59,5649.5
2017-10-20 10:00:00,5649.38,5672.81,5648.55,5670.11,91.2,516222.6,5660.12
2017-10-20 11:00:00,5670.11,5678.57,5653.32,5666.11,124.3,704622.46,5668.77
2017-10-20 12:00:00,5666.11,5666.11,5653,5661.99,114.5,648229.06,5661.59
2017-10-20 13:00:00,5661.99,5700,5661.97,5700,290.24,1648073.78,5678.22
2017-10-20 14:00:00,5700,5950,5699.99,5903.45,2949.61,17227400.71,5840.57
2017-10-20 15:00:00,5903.45,5997,5903.44,5958.1,2499.22,14924481.53,5971.66
2017-10-20 16:00:00,5958.24,5988,5932.75,5970.3,959.47,5727537.97,5969.5
2017-10-20 17:00:00,5985.01,5985.01,5892.2,5944.02,1079.11,6405179.16,5935.63
2017-10-20 18:00:00,5944.02,5975,5944.01,5967.88,928.43,5533954.32,5960.54
2017-10-20 19:00:00,5968,6050,5967.99,6050,1555.11,9331408.95,6000.48
2017-10-20 20:00:00,6050,6063.99,5940.65,5972.63,1880.86,11329602.28,6023.63
2017-10-20 21:00:00,5972.64,5992.77,5940.05,5971.96,626.67,3741675.22,5970.69
2017-10-20 22:00:00,5971.96,5989.1,5950.8,5989.1,456.48,2728393.55,5976.98
2017-10-20 23:00:00,5989.1,6019,5986.16,5989.1,505.16,3031856.43,6001.83
